Name,Label,Length,EffectiveLength,6_Acute_KO_3,5_Acute_KO_2,9_Chronic_Control_3,3_Acute_Control_3,2_Acute_Control_2,10_Chronic_KO_1,4_Acute_KO_1,1_Acute_Control_1,7_Chronic_Control_1,11_Chronic_KO_2,12_Chronic_KO_3,8_Chronic_Control_2
ENSMUSG00000023971,Rrp36,NA,NA,395.0,336.0,259.0,328.0,511.0,345.0,312.0,400.0,331.0,230.0,182.0,213.0
ENSMUSG00000031860,Pbx4,NA,NA,11.0,15.0,5.0,4.0,2.0,21.0,22.0,6.0,11.0,44.0,8.0,19.0
ENSMUSG00000046856,Cmklr2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000039826,Trub2,NA,NA,43.0,60.0,18.0,46.0,57.0,44.0,45.0,63.0,34.0,30.0,20.0,18.0
ENSMUSG00000048065,Cyb5r2,NA,NA,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSMUSG00000032737,Inppl1,NA,NA,58.0,114.0,86.0,102.0,121.0,194.0,122.0,91.028,119.0,140.0,120.068,70.0
ENSMUSG00000103468,Gm21440,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000076481,Trbv30,NA,NA,5.0,6.0,3.0,8.0,13.0,3.0,7.0,8.0,8.0,0.0,0.0,6.0
ENSMUSG00000034800,Zfp661,NA,NA,10.075,26.273,7.123,17.0,21.0,15.088,13.113,46.296,26.592,11.0,6.066,11.508
ENSMUSG00000057286,St6galnac2,NA,NA,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ENSMUSG00000078185,Chml,NA,NA,5.054,5.004,5.274,11.804,4.0,13.719,11.0,4.0,6.014,15.619,10.067,20.0
ENSMUSG00000048766,Skint10,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000038704,Aspdh,NA,NA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSMUSG00000052921,Arhgef15,NA,NA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSMUSG00000059182,Skap2,NA,NA,127.0,129.0,149.998,83.0,141.0,163.935,223.518,118.0,215.114,95.0,86.0,108.0
ENSMUSG00000078593,P3r3urf,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000024940,Ltbp3,NA,NA,180.0,137.0,205.0,122.0,95.0,195.0,99.0,104.999,269.972,155.0,124.161,34.0
ENSMUSG00000041857,Oosp1,NA,NA,0.0,0.0,1.0,5.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0
ENSMUSG00000035109,Shc4,NA,NA,25.0,20.0,12.0,31.0,27.0,13.0,13.0,22.0,23.0,4.0,3.0,11.0
ENSMUSG00000026471,Mr1,NA,NA,163.0,167.001,207.0,147.0,246.0,183.0,281.0,197.0,217.0,180.0,130.0,150.0
ENSMUSG00000027630,Tbl1xr1,NA,NA,71.0,99.992,56.0,163.0,214.007,29.0,52.0,191.998,47.0,41.0,25.0,19.0
ENSMUSG00000003355,Fkbp11,NA,NA,73.0,49.0,27.0,37.0,50.0,47.0,22.0,46.0,56.0,41.0,22.0,16.0
ENSMUSG00000040841,Six5,NA,NA,24.0,17.0,9.0,15.0,16.0,14.0,14.0,9.0,18.0,12.0,5.0,8.0
ENSMUSG00000039509,Nup133,NA,NA,282.0,313.0,214.0,484.0,451.0,518.0,495.0,415.0,545.0,377.0,237.0,284.0
ENSMUSG00000022174,Dad1,NA,NA,1523.0,1488.0,1149.0,1141.0,1772.0,2275.0,1460.0,1342.0,1591.0,1441.0,1033.0,1118.0
ENSMUSG00000047298,Kcnv2,NA,NA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0
ENSMUSG00000030376,Slc8a2,NA,NA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,13.922,0.0
ENSMUSG00000030590,Fam98c,NA,NA,64.0,34.0,86.0,68.0,63.0,131.0,135.0,73.0,124.0,108.0,46.0,101.0
ENSMUSG00000044824,Or55b10,NA,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000030846,Tial1,NA,NA,56.0,71.0,39.999,74.0,126.0,97.0,119.001,86.001,120.001,65.0,40.0,46.0
ENSMUSG00000005057,Sh2b2,NA,NA,17.0,24.0,11.035,1.0,2.0,17.0,2.0,5.0,42.0,15.986,3.0,7.0
ENSMUSG00000068417,Pnp2,NA,NA,10.629,26.821,7.269,13.063,18.729,13.65,14.41,11.534,31.467,19.677,12.708,7.434
ENSMUSG00000021965,Ska3,NA,NA,57.0,69.0,50.0,48.0,64.0,54.0,87.0,72.0,83.0,45.0,44.0,33.0
ENSMUSG00000022540,Rogdi,NA,NA,17.0,27.0,22.0,11.0,10.0,27.0,8.0,17.0,3.0,28.0,12.0,11.0
ENSMUSG00000044912,Syt16,NA,NA,9.0,3.0,3.0,20.0,28.0,5.0,1.0,20.0,10.0,0.0,6.0,0.0
ENSMUSG00000035898,Uba6,NA,NA,265.0,334.0,276.0,471.0,431.0,354.0,704.0,350.0,826.0,295.0,210.0,299.0
ENSMUSG00000075107,Or4c111,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000036594,H2-Aa,NA,NA,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.384,0.0
ENSMUSG00000075190,Or8k22,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034324,Tmem132c,NA,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
ENSMUSG00000096276,Gm2042,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096477,Or2h2c,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000033364,Usp37,NA,NA,74.0,107.0,73.0,118.0,113.0,149.0,136.0,109.0,122.0,118.0,88.0,55.0
ENSMUSG00000100032,Gm20817,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000027913,Crct1,NA,NA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSMUSG00000024790,Sac3d1,NA,NA,73.0,64.0,59.0,50.0,114.0,101.0,85.0,110.0,92.0,78.0,52.0,68.0
ENSMUSG00000111375,Btbd8,NA,NA,94.725,98.069,56.097,99.0,97.0,90.903,157.344,118.0,220.755,123.0,86.527,75.499
ENSMUSG00000025607,Copg2,NA,NA,304.308,364.816,286.19,415.322,340.147,408.967,510.241,359.168,621.947,324.004,264.0,210.194
ENSMUSG00000030888,Rrp8,NA,NA,113.0,105.0,52.0,96.0,193.0,83.0,93.0,138.0,73.0,82.0,53.0,42.0
ENSMUSG00000106631,Gm42669,NA,NA,12.275,32.931,8.903,0.0,0.0,21.097,54.655,0.0,53.245,0.0,0.0,11.501
ENSMUSG00000049988,Lrrc25,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000044667,Plppr4,NA,NA,18.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.019,1.0
ENSMUSG00000094925,Gm5798,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095698,Rhox2d,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000011179,Odc1,NA,NA,37.117,134.378,35.043,29.028,36.0,149.202,191.237,42.095,138.203,161.259,112.264,80.475
ENSMUSG00000041566,Tssk1,NA,NA,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSMUSG00000033268,Duox1,NA,NA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
ENSMUSG00000019987,Arg1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000046345,Smco1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000024083,Pja2,NA,NA,377.0,469.078,331.0,531.0,592.998,371.41,599.43,597.91,556.555,307.0,247.0,293.998
ENSMUSG00000030061,Uba3,NA,NA,817.001,1053.0,489.001,581.0,1042.0,661.001,1185.0,1056.0,974.0,558.001,410.0,428.0
ENSMUSG00000044647,Csrnp3,NA,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
ENSMUSG00000058794,Nfe2,NA,NA,8.0,1.0,11.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0
ENSMUSG00000001054,Rmnd5b,NA,NA,79.0,101.0,40.0,127.0,166.0,45.0,68.0,120.0,48.0,30.0,31.0,18.0
ENSMUSG00000061559,Skic8,NA,NA,592.0,499.0,308.0,410.0,697.0,623.0,537.0,575.0,447.0,349.0,290.0,382.0
ENSMUSG00000020275,Rel,NA,NA,49.0,53.0,49.0,38.0,44.0,55.0,52.0,65.0,37.0,79.0,41.0,19.0
ENSMUSG00000032667,Pon2,NA,NA,31.0,59.0,21.0,24.0,55.0,68.0,77.0,61.0,54.0,73.0,63.0,27.0
ENSMUSG00000009566,Fpgs,NA,NA,322.0,274.0,123.0,173.0,353.0,435.0,290.0,316.0,234.0,278.0,157.0,227.0
ENSMUSG00000073130,Pasd1,NA,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSMUSG00000033880,Lgals3bp,NA,NA,1393.0,1141.0,989.0,1513.999,3054.97,1015.0,1120.0,2691.999,928.001,665.0,569.981,655.0
ENSMUSG00000007613,Tgfbr1,NA,NA,13.0,13.0,9.0,12.0,14.0,3.0,6.0,22.0,6.0,6.0,2.0,6.0
ENSMUSG00000031101,Sash3,NA,NA,2132.0,1670.0,2529.0,2811.0,4282.0,1740.0,2045.0,3680.0,3017.0,1735.0,1103.0,1398.0
ENSMUSG00000045903,Npas4,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
ENSMUSG00000044361,BC024139,NA,NA,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSMUSG00000027233,ENSMUSG00000027233,NA,NA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000030881,Arfip2,NA,NA,49.0,53.0,42.0,44.0,66.0,36.0,48.0,28.0,45.0,32.0,10.0,10.0
ENSMUSG00000095806,Vmn1r244,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000021469,Msx2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000004768,Rab23,NA,NA,3.0,12.0,6.0,10.0,3.0,1.0,5.0,9.0,1.0,5.0,4.801,5.0
ENSMUSG00000024124,Prss30,NA,NA,28.527,24.0,36.0,34.0,38.0,45.0,42.128,32.0,53.0,47.0,27.0,27.0
ENSMUSG00000053536,Cstf2t,NA,NA,527.601,460.0,343.0,882.0,859.805,514.0,548.016,784.0,643.0,451.0,244.0,315.0
ENSMUSG00000109813,Or4g16,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000029213,Commd8,NA,NA,126.0,125.0,86.0,140.0,222.0,119.0,177.0,179.0,188.0,123.0,104.0,118.0
ENSMUSG00000045973,Slc25a51,NA,NA,6.0,11.0,11.0,7.0,15.0,11.0,5.0,15.0,8.0,1.0,0.0,3.0
ENSMUSG00000095646,Trav10n,NA,NA,10.191,26.803,6.907,2.655,29.124,19.925,9.58,4.091,14.7,0.0,16.482,7.55
ENSMUSG00000047126,Cltc,NA,NA,4182.0,5218.0,3351.0,6385.0,5188.0,4863.0,5912.0,4949.0,6558.0,3749.0,2765.998,2396.999
ENSMUSG00000047485,Klhl34,NA,NA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSMUSG00000047026,Acsm4,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000038482,Tfdp1,NA,NA,308.0,276.0,162.0,237.0,459.999,501.0,470.0,382.001,400.999,284.001,218.999,248.0
ENSMUSG00000047497,Adamts12,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
ENSMUSG00000062209,Erbb4,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
ENSMUSG00000038564,Ift172,NA,NA,61.0,80.0,84.0,169.0,126.0,99.0,123.0,117.0,139.0,69.0,59.61,74.257
ENSMUSG00000039304,Tnfsf10,NA,NA,30.0,52.0,25.0,23.0,28.0,34.0,31.0,41.0,17.0,23.0,38.0,15.0
ENSMUSG00000028600,Podn,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
ENSMUSG00000003039,Fam32a,NA,NA,350.0,271.0,233.0,301.0,493.0,267.0,343.0,443.0,204.813,212.0,153.0,197.0
ENSMUSG00000040433,Zbtb38,NA,NA,338.0,354.0,396.0,553.0,420.0,514.0,574.0,443.0,619.0,493.0,362.0,201.0
ENSMUSG00000019235,Rps6kl1,NA,NA,1.0,3.0,1.0,2.0,0.0,5.0,1.0,2.0,6.0,5.0,2.0,2.0
ENSMUSG00000015341,Golga7,NA,NA,108.0,98.0,92.0,124.0,124.0,64.0,133.0,110.0,202.0,93.0,86.0,67.0
ENSMUSG00000111456,Or4a72,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000025359,Pmel,NA,NA,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,1.0
ENSMUSG00000035967,Ints6l,NA,NA,7.0,18.0,15.0,21.0,29.0,38.0,73.001,32.0,48.0,27.0,39.0,29.0
ENSMUSG00000025262,Fam120c,NA,NA,45.0,44.0,35.0,99.0,83.0,60.0,60.0,65.0,123.0,47.087,26.0,34.0
ENSMUSG00000025078,Nhlrc2,NA,NA,86.0,87.0,69.0,132.0,156.0,117.0,119.0,150.0,116.0,79.0,58.0,46.0
ENSMUSG00000063535,Zfp773,NA,NA,1.0,2.0,6.0,2.0,9.0,5.0,11.0,10.0,12.0,4.0,0.0,5.0
ENSMUSG00000029510,Gpc2,NA,NA,1.0,0.0,1.0,3.0,3.382,6.831,11.0,3.0,24.0,8.172,13.0,7.0
ENSMUSG00000063932,Poteg,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
ENSMUSG00000078759,Scgb1b7,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000067787,Blcap,NA,NA,10.0,14.0,19.0,23.0,34.0,3.0,7.0,16.0,9.0,8.0,15.0,5.0
ENSMUSG00000036613,Eipr1,NA,NA,163.0,149.0,148.0,106.0,227.0,186.0,132.0,171.0,118.0,190.0,103.0,78.0
ENSMUSG00000096044,Pramel33,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000091472,Gm3739,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000047854,Stx19,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSMUSG00000010592,Dazl,NA,NA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSMUSG00000116953,Ermardl2,NA,NA,18.708,49.72,24.828,9.531,0.0,42.2,51.254,0.0,39.174,63.128,16.856,69.998
ENSMUSG00000038179,Slamf7,NA,NA,1551.0,1813.0,1683.0,1954.0,3010.001,2469.0,2481.999,2297.001,2924.0,2186.0,1514.0,1554.001
ENSMUSG00000015451,C4a,NA,NA,1.0,0.0,0.0,0.0,1.0,0.0,1.001,1.0,2.006,0.0,3.007,0.0
ENSMUSG00000045421,Or2y17,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000024517,Grp,NA,NA,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,5.0,5.0,5.0,0.0
ENSMUSG00000037129,Tmprss13,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000025808,Ccdc7a,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000075179,Or8k32,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000002222,Rmnd5a,NA,NA,27.0,46.0,46.0,38.0,43.0,35.0,53.0,35.0,53.0,29.0,17.0,18.0
ENSMUSG00000034765,Dusp5,NA,NA,266.396,214.0,100.0,241.0,259.0,480.0,102.0,243.0,178.0,310.0,200.0,65.0
ENSMUSG00000025927,Tfap2b,NA,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSMUSG00000069565,Dazap1,NA,NA,410.0,293.0,203.0,309.0,379.0,418.0,390.0,308.0,335.001,348.0,203.0,269.0
ENSMUSG00000064156,Prol1,NA,NA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000039543,Cfap70,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000021596,Mctp1,NA,NA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000048938,Nr1h5,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000111711,Or8k39,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000025958,Creb1,NA,NA,69.0,77.0,34.0,50.0,103.0,27.0,51.0,92.0,24.0,23.0,16.0,21.0
ENSMUSG00000040616,Tmem51,NA,NA,2.0,2.0,7.0,1.0,4.007,0.0,1.0,0.0,1.0,5.0,0.0,0.0
ENSMUSG00000033898,Cfhr2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000041930,Fam222a,NA,NA,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.081,0.0
ENSMUSG00000057551,Zfp317,NA,NA,33.0,43.332,14.0,47.0,66.0,22.0,28.0,60.0,28.593,15.0,15.0,14.0
ENSMUSG00000003418,St8sia6,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSMUSG00000027712,Anxa5,NA,NA,3625.0,3559.0,3447.0,4354.0,5893.0,2094.0,3429.0,5374.0,3893.0,1784.0,1183.0,1781.0
ENSMUSG00000076514,Igkv17-121,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000050830,Vwc2,NA,NA,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,15.0,0.0
ENSMUSG00000090981,Or10ah1-ps1,NA,NA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSMUSG00000053329,Gatd3a,NA,NA,274.0,214.0,261.0,346.0,346.0,365.0,330.0,323.0,425.0,282.0,172.0,214.0
ENSMUSG00000044991,Shld1,NA,NA,36.0,33.0,17.0,21.0,31.0,12.0,11.0,35.0,13.0,10.0,6.0,5.0
ENSMUSG00000041623,D11Wsu47e,NA,NA,35.0,26.0,33.0,49.0,48.0,32.0,50.0,53.0,39.0,30.0,29.0,15.0
ENSMUSG00000015484,Fam163a,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000031921,Terf2,NA,NA,130.0,113.0,83.0,83.0,163.0,142.0,130.001,134.0,104.0,105.0,90.0,73.0
ENSMUSG00000011589,Fsd1,NA,NA,2.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,3.0
ENSMUSG00000026798,Coq4,NA,NA,70.0,53.0,13.0,55.0,70.0,34.0,30.0,75.0,32.0,19.0,14.0,31.0
ENSMUSG00000041238,Rbbp8,NA,NA,31.0,42.0,19.0,31.0,35.0,66.0,43.0,35.0,20.0,42.0,32.0,22.0
ENSMUSG00000105721,Trav7d-6,NA,NA,0.0,0.0,11.031,10.639,19.301,22.153,14.386,15.835,8.446,27.674,20.105,12.796
ENSMUSG00000040269,Mrps28,NA,NA,365.0,329.0,167.0,251.0,345.0,562.0,361.0,351.0,372.0,347.0,187.0,244.0
ENSMUSG00000108827,Or4f6,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000037112,Sik2,NA,NA,27.0,37.0,33.0,40.0,34.0,72.0,53.0,27.0,53.0,42.0,31.0,16.0
ENSMUSG00000039728,Slc6a5,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSMUSG00000031089,Slc6a14,NA,NA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSMUSG00000038525,Armc10,NA,NA,43.0,57.0,38.0,67.0,66.0,58.0,71.0,48.0,83.0,70.0,26.0,51.0
ENSMUSG00000045005,Fzd5,NA,NA,11.0,8.0,4.0,7.0,18.0,22.0,16.0,23.0,8.0,28.0,15.487,6.0
ENSMUSG00000043635,Adamts3,NA,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
ENSMUSG00000041620,Mmp1b,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000059974,Ntm,NA,NA,0.0,7.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000086316,Nbdy,NA,NA,28.0,29.0,38.0,17.0,26.0,81.0,65.0,25.0,54.0,76.0,42.0,47.0
ENSMUSG00000024998,Plce1,NA,NA,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,3.0
ENSMUSG00000038453,Srcin1,NA,NA,0.0,5.0,4.0,0.0,0.0,0.0,2.03,3.0,0.0,3.0,5.0,1.0
ENSMUSG00000031212,Pgr15l,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000157,Itgb2l,NA,NA,3.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000039342,Ankar,NA,NA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000074771,Ankef1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
ENSMUSG00000029163,Emilin1,NA,NA,10.0,5.0,2.0,9.0,4.0,17.0,5.0,4.0,9.0,12.0,21.0,6.0
ENSMUSG00000047656,Trpt1,NA,NA,0.0,2.0,0.0,1.0,2.0,1.0,4.0,1.0,8.0,1.0,2.0,0.0
ENSMUSG00000118607,Gm7592,NA,NA,0.333,0.5,0.2,0.167,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSMUSG00000095682,Igkv3-1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000049354,Dcaf7,NA,NA,423.0,403.0,427.0,617.0,879.0,264.0,401.0,759.0,390.0,356.077,176.0,285.0
ENSMUSG00000032641,Gpr19,NA,NA,11.0,21.0,11.0,10.0,30.0,7.0,9.0,17.0,5.0,12.0,2.0,1.0
ENSMUSG00000011751,Sptbn4,NA,NA,3.004,1.0,1.0,0.0,2.002,0.0,4.0,1.0,10.0,1.0,11.713,0.0
ENSMUSG00000047085,Lrrc4b,NA,NA,2.0,4.0,3.0,1.0,0.0,4.0,87.0,0.0,9.003,11.0,5.0,0.0
ENSMUSG00000006389,Mpl,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSMUSG00000031755,Bbs2,NA,NA,23.0,31.0,30.0,39.0,35.0,33.0,48.0,47.0,39.0,32.0,25.0,21.0
ENSMUSG00000079547,H2-DMb1,NA,NA,3.503,0.0,6.0,0.0,3.0,0.0,1.404,5.0,0.5,6.0,4.0,2.634
ENSMUSG00000037060,Cavin3,NA,NA,16.0,33.0,25.0,7.0,3.0,39.0,19.0,4.0,47.0,21.0,12.0,19.0
ENSMUSG00000070421,Or52n4,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000039046,Usp6nl,NA,NA,1.0,3.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,2.0,3.0,0.0
ENSMUSG00000075210,Or9g3,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000064140,Trim38,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000022262,Dnah5,NA,NA,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0
ENSMUSG00000019699,Akt3,NA,NA,2.0,19.0,4.0,2.0,3.0,3.0,16.0,6.0,9.0,7.0,3.0,1.0
ENSMUSG00000003868,Ruvbl2,NA,NA,1470.0,1254.999,756.999,1131.0,1464.0,1746.0,1464.0,1352.0,1703.0,1165.0,744.0,1113.0
ENSMUSG00000031696,Vps35,NA,NA,399.0,510.0,357.0,607.0,550.0,552.0,842.0,492.0,925.0,425.0,349.0,339.0
ENSMUSG00000031530,Dusp4,NA,NA,424.265,345.535,90.0,126.001,137.996,185.0,65.0,148.0,121.559,156.0,86.381,31.0
ENSMUSG00000079235,Ccdc13,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSMUSG00000070331,Qrich2,NA,NA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0
ENSMUSG00000006586,Runx1t1,NA,NA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
